,금융비용대비매출액,총자산증가율,총자산규모,부채비율,비유동자산회전율,현금흐름,자기자본증가율,총자본순이익률,노동소득분배율,유동비율,총자본회전율,y,감사의견코드,광업,교육 서비스업,도매 및 소매업,"사업시설 관리, 사업 지원 및 임대 서비스업","수도, 하수 및 폐기물 처리, 원료 재생업","예술, 스포츠 및 여가관련 서비스업","전기, 가스, 증기 및 공기조절 공급업","전문, 과학 및 기술 서비스업",정보통신업,제조업,회계년도
90,2.7388867802251986,-17.996278472135455,18.047325540478425,49.83514493329293,40.58553343860577,-11.242173993082108,-27.04603089791968,-7.394751508581322,300.34408745648864,171.3633791378704,20.044130748574627,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
91,2.588412469189432,-16.168326499672453,17.870966255965147,66.73187564640918,51.62521348387818,-12.93249124159706,-24.6638898517508,2.717654583711541,87.21153215964063,197.0702724102821,29.74510412315477,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
92,5.864773027462513,-50.88129562570393,17.18645778245413,31.47563373703875,26.933328672371925,-31.04605125474936,-37.00788277608318,-110.77076140234034,-13.035247246441696,238.67651484580216,48.43232790601212,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
93,0.3151070158526516,-5.129790046644543,17.133797342932098,46.06022771386332,128.66743241592297,-8.772234669403689,-14.602895373553723,-12.741866320813688,-116.9277989935401,165.64524976491472,213.7486490118069,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
94,0.0,1.2936997906924814,17.903604207207575,40.97158375734153,77.21436777809552,-5.576105038734957,41.88164635989038,-52.307367947220975,517.0553550998857,188.32390171661905,271.96126093670495,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
95,0.0,-10.50718967687229,17.792592311688374,35.310041968841745,58.26502842585006,-3.6139826084998488,-6.762698299570491,-15.59125165877964,336.2746215040647,261.1502745239675,132.29893921563718,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
96,0.650053547342533,-11.621828686170293,17.669047134012413,19.26727217553335,104.2954663580556,-44.75947247452882,0.2660147370835641,2.507221350164544,47.43440372155838,475.4085639926041,157.39171537693994,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
97,2.366138196938868,31.73127436187014,19.39914647730072,181.87123893489328,151.77644214315163,-20.177944840752588,1.1875433443580663,58.85264615384615,13.686504333148486,105.46265409339232,2620.075846153846,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
98,13.715523607245975,-29.281856594515222,19.010814408051456,565.6889319276884,26.14795225085096,-5.140158209403594,-61.65681690693858,-98.03254206341748,-18.756768595137373,28.43966477342722,112.29483719989857,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
99,2.721709223985853,-55.63346627875397,16.751932114900228,127.51948034390084,72.85075729845542,-45.69300677623364,-59.71759984766667,-56.41560912028075,517.0553550998857,106.26382417939575,188.5732657969469,1.0,1,0,0,0,0,0,0,0,0,1,0,2014
100,1.785253005250096,7.721554191847129,16.826311624822814,148.5829407328325,96.53195916647871,-23.29005749434361,-1.4061384931981724,-35.15202498925929,-418.0414790654802,196.26596407770936,146.03310829661794,1.0,1,0,0,0,0,0,0,0,0,1,0,2015
101,2.0036998336048137,41.86973598550567,17.176050723196187,59.19168926392496,82.19971604704453,-21.49825763560372,121.53415379492051,9.658184829529436,52.43087246929971,158.20779849715368,153.4819427921503,1.0,0,0,0,0,0,0,0,0,0,1,0,2016
102,8.535483013967584,-59.40481887269314,17.361274293326904,269.6591805301589,69.83461177723416,49.47968443287056,-33.39205824420187,-35.32654062106597,-67.4989300113196,74.02190940119215,67.74016610613295,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
103,3.5519179274216857,-55.61998215492686,16.548893426940364,150.83806196814578,42.66222997995882,-85.96311624085719,-34.59731998786931,20.49599274265052,-31.581205707219446,640.7040145333328,33.57878658938374,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
104,14.114293358969691,-2.10138944550089,17.250659281173686,170.3778569829967,29.0339723089297,-67.77991108970734,-8.843297500170543,-104.96196403027662,-33.492222351780235,58.7540577363009,57.13067396228766,1.0,1,0,0,0,0,0,0,0,0,0,0,2014
