Column1,회사명,거래소코드,회계년도,감사의견코드,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8832,고려신용정보(주),49720,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8833,고려신용정보(주),49720,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8834,고려신용정보(주),49720,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8835,고려신용정보(주),49720,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8836,고려제약(주),14570,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8837,고려제약(주),14570,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8838,고려제약(주),14570,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8839,고려제약(주),14570,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8840,고려제약(주),14570,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8841,고려제약(주),14570,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8842,고려제약(주),14570,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8843,고려제약(주),14570,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8844,고려제약(주),14570,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8845,고려제약(주),14570,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8846,고려제약(주),14570,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8847,광진실업(주),26910,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8848,광진실업(주),26910,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8849,광진실업(주),26910,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8850,광진실업(주),26910,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8851,광진실업(주),26910,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8852,광진실업(주),26910,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8853,광진실업(주),26910,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8854,광진실업(주),26910,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8855,광진실업(주),26910,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8856,광진실업(주),26910,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8857,광진실업(주),26910,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8858,국일신동(주),60480,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8859,국일신동(주),60480,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8860,국일신동(주),60480,2017,QS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8861,국일신동(주),60480,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8862,국일신동(주),60480,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8863,국일신동(주),60480,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8864,국일신동(주),60480,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8865,국일제지(주),78130,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8866,국일제지(주),78130,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8867,국일제지(주),78130,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8868,국일제지(주),78130,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8869,국일제지(주),78130,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8870,국일제지(주),78130,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8871,국일제지(주),78130,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8872,국일제지(주),78130,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8873,국일제지(주),78130,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8874,국일제지(주),78130,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8875,국일제지(주),78130,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8876,국제엘렉트릭코리아(주),53740,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8877,국제엘렉트릭코리아(주),53740,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8878,국제엘렉트릭코리아(주),53740,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8879,그레이트리치과기유한공사,900290,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8880,그레이트리치과기유한공사,900290,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8881,그레이트리치과기유한공사,900290,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8882,그레이트리치과기유한공사,900290,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8883,글로벌에스엠테크리미티드,900070,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8884,글로벌에스엠테크리미티드,900070,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8885,글로벌에스엠테크리미티드,900070,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8886,글로벌에스엠테크리미티드,900070,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8887,글로벌에스엠테크리미티드,900070,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8888,글로벌에스엠테크리미티드,900070,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8889,글로벌에스엠테크리미티드,900070,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8890,글로벌에스엠테크리미티드,900070,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8891,글로벌에스엠테크리미티드,900070,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8892,글로벌에스엠테크리미티드,900070,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8893,글로벌에스엠테크리미티드,900070,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8894,글로벌텍스프리(주),204620,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8895,글로벌텍스프리(주),204620,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8896,글로벌텍스프리(주),204620,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8897,글로벌텍스프리(주),204620,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8898,글로벌텍스프리(주),204620,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8899,글로벌텍스프리(주),204620,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8900,글로벌텍스프리(주),204620,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8901,글로본(주),19660,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8902,글로본(주),19660,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8903,글로본(주),19660,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8904,글로본(주),19660,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8905,글로본(주),19660,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8906,글로본(주),19660,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8907,글로본(주),19660,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8908,글로본(주),19660,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8909,글로본(주),19660,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8910,글로본(주),19660,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8911,금강제강(주),105070,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8912,금강철강(주),53260,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8913,금강철강(주),53260,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8914,금강철강(주),53260,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8915,금강철강(주),53260,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8916,금강철강(주),53260,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8917,금강철강(주),53260,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8918,금강철강(주),53260,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8919,금강철강(주),53260,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8920,금강철강(주),53260,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8921,금강철강(주),53260,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8922,금강철강(주),53260,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8923,나노씨엠에스(주),247660,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8924,나노캠텍(주),91970,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8925,나노캠텍(주),91970,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8926,나노캠텍(주),91970,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8927,나노캠텍(주),91970,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8928,나노캠텍(주),91970,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8929,나노캠텍(주),91970,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8930,나노캠텍(주),91970,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8931,나노캠텍(주),91970,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8932,나노캠텍(주),91970,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8933,나노캠텍(주),91970,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8934,나노캠텍(주),91970,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8935,나라엠앤디(주),51490,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8936,나라엠앤디(주),51490,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8937,나라엠앤디(주),51490,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8938,나라엠앤디(주),51490,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8939,나라엠앤디(주),51490,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8940,나라엠앤디(주),51490,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8941,나라엠앤디(주),51490,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8942,나라엠앤디(주),51490,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8943,나라엠앤디(주),51490,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8944,나라엠앤디(주),51490,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8945,나라엠앤디(주),51490,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8946,나무기술(주),242040,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8947,나무기술(주),242040,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8948,나무기술(주),242040,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8949,나무기술(주),242040,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8950,나무기술(주),242040,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8951,나이스정보통신(주),36800,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8952,나이스정보통신(주),36800,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8953,나이스정보통신(주),36800,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8954,나이스정보통신(주),36800,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8955,나이스정보통신(주),36800,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8956,나이스정보통신(주),36800,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8957,나이스정보통신(주),36800,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8958,나이스정보통신(주),36800,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8959,나이스정보통신(주),36800,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8960,나이스정보통신(주),36800,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8961,나이스정보통신(주),36800,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8962,나이스평가정보(주),30190,2011,사업보고서부재,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8963,나이스평가정보(주),30190,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8964,나이스평가정보(주),30190,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8965,나이스평가정보(주),30190,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8966,나이스평가정보(주),30190,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8967,나이스평가정보(주),30190,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8968,나이스평가정보(주),30190,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8969,나이스평가정보(주),30190,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8970,나이스평가정보(주),30190,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8971,나이스평가정보(주),30190,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8972,나이스평가정보(주),30190,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8973,남화산업(주),111710,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8974,남화산업(주),111710,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8975,남화토건(주),91590,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8976,남화토건(주),91590,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8977,남화토건(주),91590,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8978,남화토건(주),91590,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8979,남화토건(주),91590,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8980,남화토건(주),91590,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8981,남화토건(주),91590,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8982,남화토건(주),91590,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8983,남화토건(주),91590,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8984,네스테크(주),37540,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8985,넥스콘테크놀러지(주),38990,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8986,넥슨지티(주),41140,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8987,넥슨지티(주),41140,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8988,넥슨지티(주),41140,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8989,넥슨지티(주),41140,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8990,넥슨지티(주),41140,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8991,넥슨지티(주),41140,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8992,넥슨지티(주),41140,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8993,넥슨지티(주),41140,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,넥슨지티(주),41140,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8995,넥슨지티(주),41140,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8996,넥슨지티(주),41140,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,농업회사법인(주)농우바이오,54050,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8998,농업회사법인(주)농우바이오,54050,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8999,농업회사법인(주)농우바이오,54050,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9000,농업회사법인(주)농우바이오,54050,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9001,농업회사법인(주)농우바이오,54050,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9002,농업회사법인(주)농우바이오,54050,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9003,농업회사법인(주)농우바이오,54050,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9004,농업회사법인(주)농우바이오,54050,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,농업회사법인(주)농우바이오,54050,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9006,농업회사법인(주)농우바이오,54050,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9007,농업회사법인아시아종묘(주),154030,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9008,농업회사법인아시아종묘(주),154030,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009,농업회사법인아시아종묘(주),154030,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9010,뉴지랩파마(주),214870,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9011,뉴지랩파마(주),214870,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9012,뉴지랩파마(주),214870,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9013,뉴지랩파마(주),214870,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9014,뉴지랩파마(주),214870,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9015,닉스테크(주),63840,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9016,닉스테크(주),63840,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9017,닉스테크(주),63840,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018,다믈멀티미디어(주),93640,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019,다믈멀티미디어(주),93640,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9020,다믈멀티미디어(주),93640,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021,다믈멀티미디어(주),93640,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022,다믈멀티미디어(주),93640,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023,다믈멀티미디어(주),93640,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9024,다믈멀티미디어(주),93640,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9025,다믈멀티미디어(주),93640,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9026,다믈멀티미디어(주),93640,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9027,다믈멀티미디어(주),93640,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9028,다믈멀티미디어(주),93640,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9029,다이노나(주),86080,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,대동금속(주),20400,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031,대동금속(주),20400,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032,대동금속(주),20400,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033,대동금속(주),20400,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,대동금속(주),20400,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035,대동금속(주),20400,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9036,대동금속(주),20400,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9037,대동금속(주),20400,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9038,대동금속(주),20400,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9039,대동금속(주),20400,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9040,대동금속(주),20400,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9041,대동기어(주),8830,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9042,대동기어(주),8830,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9043,대동기어(주),8830,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9044,대동기어(주),8830,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9045,대동기어(주),8830,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9046,대동기어(주),8830,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9047,대동기어(주),8830,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048,대동기어(주),8830,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9049,대동기어(주),8830,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9050,대동기어(주),8830,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9051,대동기어(주),8830,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9052,대모엔지니어링(주),317850,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9053,대모엔지니어링(주),317850,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9054,대보마그네틱(주),290670,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9055,대보마그네틱(주),290670,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9056,대봉엘에스(주),78140,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9057,대봉엘에스(주),78140,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9058,대봉엘에스(주),78140,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9059,대봉엘에스(주),78140,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9060,대봉엘에스(주),78140,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9061,대봉엘에스(주),78140,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9062,대봉엘에스(주),78140,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9063,대봉엘에스(주),78140,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9064,대봉엘에스(주),78140,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9065,대봉엘에스(주),78140,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9066,대봉엘에스(주),78140,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9067,대신정보통신(주),20180,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9068,대신정보통신(주),20180,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9069,대신정보통신(주),20180,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9070,대신정보통신(주),20180,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9071,대신정보통신(주),20180,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9072,대신정보통신(주),20180,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9073,대신정보통신(주),20180,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,대신정보통신(주),20180,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9075,대신정보통신(주),20180,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9076,대신정보통신(주),20180,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9077,대신정보통신(주),20180,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9078,대아티아이(주),45390,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9079,대아티아이(주),45390,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080,대아티아이(주),45390,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9081,대아티아이(주),45390,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9082,대아티아이(주),45390,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9083,대아티아이(주),45390,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
