회사명,거래소코드,회계년도,자산,유동자산,현금및현금성자산,부채,유동부채,매출액,장기차입금,단기차입금,당기순이익,영업활동으로인한현금흐름,법인세비용차감전순이익,매출원가,자본
(주)오리엔트정공,65500,2014/09,,,,,,,,,,,,,
(주)오리엔트정공,65500,2015/09,,,,,,,,,,,,,
(주)오리엔트정공,65500,2016/09,64797613,27939288,11279927,24493172,20481922,51274224,425000,8379731,-379841,-624138,-326380,48016624,40304441
(주)오리엔트정공,65500,2017/09,97173191,44207198,9774109,56831418,38005502,72579186,15090825,17771432,-125620,5262210,-122888,63547209,40341774
(주)오리엔트정공,65500,2018/09,120268795,66310603,29201233,51440330,37290534,71466202,10040014,21982899,19935,1343542,19935,61775773,68828465
(주)오리엔트정공,65500,2019/09,116640724,49499334,3932584,61489885,49818035,71567672,7028950,29800982,-1542541,1450787,-1542541,63740004,55150838
(주)오리엔트정공,65500,2020/09,123730946,40562013,4159416,60705089,50518824,58733236,3300000,31454674,-6042513,-357941,-6042513,52676368,63025857
(주)오리엔트정공,65500,2021/09,107952179,39297512,2889369,68224327,51635614,85809533,4078244,31647629,-552234,564853,-552234,74956869,39727852
(주)오리콤,10470,2009/09,,,,,,,,,,,,,
(주)오리콤,10470,2010/09,,,,,,,,,,,,,
(주)오리콤,10470,2011/09,,,,,,,,,,,,,
(주)오리콤,10470,2012/09,,,,,,,,,,,,,
(주)오리콤,10470,2013/09,117437084,86925261,24905616,68254511,58482344,76655713,0,0,1098451,17172397,1537841,47344449,49182572
(주)오리콤,10470,2014/09,118757134,78071180,19268029,59552706,49185303,66359760,0,0,14373,8879916,78375,39912410,59204428
(주)오리콤,10470,2015/09,171706541,110655634,33394685,111689178,98344308,74665982,0,0,317597,2814056,-230340,46189133,60017364
(주)오리콤,10470,2016/09,172694939,95999407,22137986,105641415,92037619,117234825,0,0,1064731,536285,1487108,79309655,67053523
(주)오리콤,10470,2017/09,175475445,95981717,11854092,108331198,96671717,115692214,0,0,-412025,-13297906,-273283,80313222,67144247
(주)오리콤,10470,2018/09,180895823,107477808,38567899,107475806,96205771,125174811,0,0,3129394,-5595873,4130329,86558321,73420016
(주)오리콤,10470,2019/09,175146225,102357753,41402238,96667594,84309934,142652264,0,0,2634404,-15444459,3444145,103180702,78478631
(주)오리콤,10470,2020/09,168936052,87870789,41529530,89778092,75852336,99946462,0,0,-1299719,-9596165,-1610111,66729872,79157961
(주)오리콤,10470,2021/09,174710936,89255944,33573663,90398911,74596711,106099080,0,0,4447887,-6784239,6659472,68637960,84312025
(주)오비고,352910,2021/09,36520091,34110053,5773308,7203509,3518519,6310523,583310,0,-5104474,-6229652,-5100226,0,29316582
(주)오스코텍,39200,2009/09,,,,,,,,,,,,,
(주)오스코텍,39200,2010/09,,,,,,,,,,,,,
(주)오스코텍,39200,2011/09,,,,,,,,,,,,,
(주)오스코텍,39200,2012/09,,,,,,,,,,,,,
(주)오스코텍,39200,2013/09,41058153,22093243,280647,15762342,12859453,18274831,0,8249870,397558,169732,1037556,9968252,25295811
(주)오스코텍,39200,2014/09,37229662,19468070,1582464,13988301,11044108,13397931,0,8672703,-450343,-1664262,-330541,7521595,23241361
(주)오스코텍,39200,2015/09,40491180,22478518,676752,14672686,11768305,13728738,0,9023540,391905,423720,252638,7254885,25818494
(주)오스코텍,39200,2016/09,41240915,19872082,4348515,14265957,11148092,2209346,2180000,4811843,-5522951,1058073,-6044854,1112420,26974957
(주)오스코텍,39200,2017/09,39227003,14976872,2433956,7576185,4297687,3255208,2180000,3082113,-2269470,233016,-2269470,1333631,31650819
(주)오스코텍,39200,2018/09,53593057,42670597,26663157,23574604,20592841,3263357,1783620,1900000,-6939242,-5072641,-6939242,1785139,30018453
(주)오스코텍,39200,2019/09,60070650,42824648,28556611,23394362,20496674,3445917,1387260,1900000,-16170577,5232089,-16170577,1665241,36676288
(주)오스코텍,39200,2020/09,63389140,42614886,14406839,16050464,12467899,17259554,1378518,0,-7422852,-7347586,-7422852,1292743,47338676
(주)오스코텍,39200,2021/09,58317531,25454772,10912655,21867497,18542524,2743592,657090,6000000,-22687602,-1069475,-22687602,1405027,36450034
(주)오스테오닉,226400,2017/09,,,,,,,,,,,,,
(주)오스테오닉,226400,2018/09,,,,,,,,,,,,,
(주)오스테오닉,226400,2019/09,,,,,,,,,,,,,
(주)오스테오닉,226400,2020/09,,,,,,,,,,,,,
(주)오스테오닉,226400,2021/09,,,,,,,,,,,,,
(주)오스템,31510,2009/09,,,,,,,,,,,,,
(주)오스템,31510,2010/09,,,,,,,,,,,,,
(주)오스템,31510,2011/09,260722176,123686316,2276625,175758464,140036475,157540746,21706655,88611981,8167347,-13522418,9822854,127295443,84963712
(주)오스템,31510,2012/09,274616969,114776367,3546841,182618187,114225631,174135210,50128844,48915685,6777569,27571787,9418700,146848894,91998783
(주)오스템,31510,2013/09,288765095,123969584,17979168,190616131,121574458,198019835,50617610,47612000,6127618,32123023,11512319,168378784,98148964
(주)오스템,31510,2014/09,266785631,103351607,7438973,157175212,104431308,164265017,34402005,43144791,8615400,10647236,11207567,142156758,109610419
(주)오스템,31510,2015/09,281482404,107059024,10323566,161648236,84433632,156758820,57163950,31009113,7228301,28363828,6274444,131433500,119834169
(주)오스템,31510,2016/09,264699133,88689475,15404470,137515323,87072190,144465596,39452909,44210000,6725863,34757230,8766029,120300152,127183809
(주)오스템,31510,2017/09,251584148,85647939,11358297,118780881,97075157,141170150,12879243,35160000,1854803,432466,3332200,118607729,132803267
(주)오스템,31510,2018/09,236147663,87318091,11360406,110820950,94754261,114069725,8000000,62760000,-2811445,12908865,-1723233,97267895,125326713
(주)오스템,31510,2019/09,246130992,99203408,15861558,119824700,109044185,109102480,0,64960000,2093466,5438150,2020164,89441054,126306292
(주)오스템,31510,2020/09,214884492,85011205,36376951,94458311,89444809,91554887,0,69100000,4786634,14147197,5684271,74545588,120426180
(주)오스템,31510,2021/09,220652098,83771209,27287451,102649983,94871196,85234949,1814360,72413000,-1964088,2178472,-5031374,71332004,118002114
(주)오이솔루션,138080,2013/09,48130981,36450986,18011945,33953251,22004989,40639501,206250,10400000,4349020,6466050,4495466,25424198,14177730
(주)오이솔루션,138080,2014/09,71515652,47447252,20972862,23673418,18660147,57526630,0,12500000,10486867,9334001,10628432,34454577,47842234
(주)오이솔루션,138080,2015/09,72258947,39922603,13846912,24671290,18750316,42110367,0,13000000,-517764,2301726,-270059,28158434,47587657
(주)오이솔루션,138080,2016/09,80022935,44768093,13291663,30159077,23912193,50874084,0,16000000,897603,696700,619118,34880453,49863858
(주)오이솔루션,138080,2017/09,99787348,61634315,20637148,31301156,25447023,59673959,0,20000000,-359112,3542054,-976774,41386832,68486192
(주)오이솔루션,138080,2018/09,98719228,57680685,14255080,31559738,27226583,56846869,0,19400000,712471,2009664,-26614,38777028,67159491
(주)오이솔루션,138080,2019/09,145505882,99909474,14987599,41402494,36908814,160089653,200000,19000000,36544157,29553754,46560293,92623549,104103388
(주)오이솔루션,138080,2020/09,192822512,127143814,31815225,49187356,46855647,78472045,0,36000000,8481802,19642683,9037843,45979998,143635156
(주)오이솔루션,138080,2021/09,201035109,113275434,38594417,45888110,43209211,78657474,0,34000000,11139054,6776432,8262059,47444724,155146999
(주)오킨스전자,80580,2014/09,54082725,18545250,3902496,30204274,15922823,35317120,11048911,7959138,3727783,7496530,4359901,24227093,23878451
(주)오킨스전자,80580,2015/09,65400946,24451389,2114173,26042611,13946002,30001971,9109277,8398672,1463352,748689,1516785,21496980,39358335
(주)오킨스전자,80580,2016/09,60244973,23994310,11376860,33076371,15801194,18671386,6969363,10163913,-6952350,-1102247,-6952350,18632836,27168602
(주)오킨스전자,80580,2017/09,58942760,25283049,1794203,34966391,26463203,30144107,5334240,13417972,-725860,897145,-725860,25382194,23976369
(주)오킨스전자,80580,2018/09,54641042,23666596,6303857,32029232,21021818,26443878,3649990,15254515,-391730,3869815,-391730,21818763,22611810
(주)오킨스전자,80580,2019/09,54511049,22468096,5150058,29641942,22111224,27075514,3818050,13485825,225231,3724339,225231,20852747,24869107
(주)오킨스전자,80580,2020/09,55941121,23049094,6085633,27604402,22126929,34335396,3466380,15042651,261181,2971883,261181,27792135,28336720
(주)오킨스전자,80580,2021/09,77302540,36412371,14287007,42964366,24651959,41648102,5379640,16307942,1209717,3512820,1209717,33176061,34338175
(주)오텍,67170,2009/09,,,,,,,,,,,,,
(주)오텍,67170,2010/09,,,,,,,,,,,,,
(주)오텍,67170,2011/09,276748307,193843303,60340324,179289631,144178177,262613932,11708430,38688869,40166560,1118711,40703584,224842793,97458676
(주)오텍,67170,2012/09,301653119,207686503,46891096,203065674,168459339,338447071,17396000,64579842,1479186,-8356400,2114001,299093799,98587445
(주)오텍,67170,2013/09,336813269,238117947,84571899,231162077,186292479,353031685,14525000,99221568,6213189,3191986,6622303,302157965,105651192
(주)오텍,67170,2014/09,361442479,264645530,47965552,251778942,216042219,370806165,7925000,96173790,4580726,-29195732,5316641,314482948,109663537
(주)오텍,67170,2015/09,378849263,279544936,67793005,274718686,214441719,411493076,26752000,97846132,922056,-9849753,1775446,357458650,104130577
(주)오텍,67170,2016/09,434996489,315004725,104715765,300167747,243376121,531905679,26104667,89803933,16931736,43932979,17883412,450553737,134828743
(주)오텍,67170,2017/09,556078515,423264682,162024409,399751869,332016627,657579057,28288000,151580115,21780651,464091,28280383,555404080,156326646
(주)오텍,67170,2018/09,573280014,444906525,152782625,389107375,337447581,724173033,10314616,147162847,17848740,21371678,22721187,608999782,184172639
(주)오텍,67170,2019/09,600126845,462288477,86491673,398724207,306187723,778849009,44598307,168933434,21184598,-106846870,27066854,637430021,201402638
(주)오텍,67170,2020/09,664049895,500095531,105497431,466011589,381305318,737590183,33844153,207234962,9732787,-20242689,12103463,619881871,198038306
(주)오텍,67170,2021/09,718155767,542274469,179558525,521743277,400903850,806807490,54305753,244900629,4297248,4519878,5712209,681554457,196412490
(주)오파스넷,173130,2018/09,,,,,,,,,,,,,
(주)오파스넷,173130,2019/09,,,,,,,,,,,,,
(주)오파스넷,173130,2020/09,,,,,,,,,,,,,
(주)오파스넷,173130,2021/09,,,,,,,,,,,,,
(주)오픈베이스,49480,2009/09,,,,,,,,,,,,,
(주)오픈베이스,49480,2010/09,,,,,,,,,,,,,
(주)오픈베이스,49480,2011/09,,,,,,,,,,,,,
(주)오픈베이스,49480,2012/09,,,,,,,,,,,,,
(주)오픈베이스,49480,2013/09,83214179,52740633,7728645,43904335,40712725,68296894,373750,15779644,-1702726,-8427836,-1526346,52188263,39309845
(주)오픈베이스,49480,2014/09,94467104,36095291,6408375,50858234,32794865,63512948,16466654,17074194,-150244,-4846988,96755,42493154,43608871
(주)오픈베이스,49480,2015/09,99339200,44495671,6708790,53716173,43056299,68982665,9986658,12939702,-749879,-4047993,-552433,47982889,45623027
(주)오픈베이스,49480,2016/09,97511178,44025194,7971878,43772061,39539502,104785412,3183292,16156801,2483517,-3273312,2834524,81856279,53739117
(주)오픈베이스,49480,2017/09,120064792,69333210,11077075,51718800,41239099,77647421,9249976,23312288,-3026807,-14512625,-2218770,58250723,68345992
(주)오픈베이스,49480,2018/09,120690185,69019452,11697482,49344626,39470203,82094327,8249990,17747753,-2887352,-9857800,-3458561,63367492,71345559
(주)오픈베이스,49480,2019/09,119856496,70855475,11776011,51388295,49585806,96510858,0,22425409,-2346518,-11033090,-2255989,75639554,68468201
(주)오픈베이스,49480,2020/09,110570876,60649090,14599143,40852838,38143197,78924179,0,14290290,-2670609,2766550,-2840968,59284127,69718039
(주)오픈베이스,49480,2021/09,136275168,84165413,10493867,57737903,53996509,93073412,1500000,20415243,2269168,-12429554,2823277,69106073,78537264
(주)오하임아이엔티,309930,2019/09,,,,,,,,,,,,,
(주)오하임아이엔티,309930,2020/09,,,,,,,,,,,,,
(주)오하임아이엔티,309930,2021/09,,,,,,,,,,,,,
(주)올리브나인,52970,2009/09,,,,,,,,,,,,,
(주)옵투스제약,131030,2011/09,,,,,,,,,,,,,
(주)옵투스제약,131030,2012/09,,,,,,,,,,,,,
(주)옵투스제약,131030,2013/09,,,,,,,,,,,,,
(주)옵투스제약,131030,2014/09,,,,,,,,,,,,,
(주)옵투스제약,131030,2015/09,,,,,,,,,,,,,
(주)옵투스제약,131030,2016/09,,,,,,,,,,,,,
(주)옵투스제약,131030,2017/09,,,,,,,,,,,,,
(주)옵투스제약,131030,2018/09,,,,,,,,,,,,,
(주)옵투스제약,131030,2019/09,,,,,,,,,,,,,
(주)옵투스제약,131030,2020/09,,,,,,,,,,,,,
(주)옵투스제약,131030,2021/09,,,,,,,,,,,,,
(주)옵트론텍,82210,2009/09,,,,,,,,,,,,,
(주)옵트론텍,82210,2010/09,,,,,,,,,,,,,
(주)옵트론텍,82210,2011/09,,,,,,,,,,,,,
(주)옵트론텍,82210,2012/09,,,,,,,,,,,,,
(주)옵트론텍,82210,2013/09,231783867,93841421,4831224,119275061,90087270,171918240,28341140,59053041,18644455,26507088,23850268,123248379,112508805
(주)옵트론텍,82210,2014/09,248833807,90672209,4671917,163221734,126630822,60393603,29554100,104844743,-18940125,-7406074,-21165735,56502055,85612072
(주)옵트론텍,82210,2015/09,252293856,103945061,2114625,176548159,133247598,96310667,21027520,95913986,4204873,978775,4166489,75623711,75745697
(주)옵트론텍,82210,2016/09,226060295,81149672,3414744,149395482,114285536,105321907,13318745,88282472,2072120,13511312,2982172,73970738,76664813
(주)옵트론텍,82210,2017/09,239398585,85335675,7130342,145233198,125564996,127198928,16205743,84706402,5855049,25794487,7491583,90068684,94165387
(주)옵트론텍,82210,2018/09,236567635,74189870,5095814,141517680,108259895,101855535,28864951,74185535,5580362,9795257,6420170,73841110,95049955
(주)옵트론텍,82210,2019/09,275685369,100588813,5945598,174340932,117596399,193979423,43979400,61208244,9952682,13039264,13980895,153448384,101344438
(주)옵트론텍,82210,2020/09,288093063,93647857,2740745,178804892,127086026,162790361,40313999,77597526,4144841,10496639,3942025,128169571,109288171
(주)옵트론텍,82210,2021/09,322720958,93609758,4633949,210713467,169278094,144807901,23021535,107041120,4932482,1343589,6613765,119429135,112007492
(주)옵티팜,153710,2019/09,,,,,,,,,,,,,
(주)옵티팜,153710,2020/09,,,,,,,,,,,,,
(주)옵티팜,153710,2021/09,,,,,,,,,,,,,
(주)와이더플래닛,321820,2020/09,8305778,4357165,1017430,9538890,7392082,21601677,0,0,-3670466,-2786741,-3670466,13562792,-1233112
(주)와이더플래닛,321820,2021/09,56974684,42563662,39742324,31007857,6792039,23151270,0,0,-3444023,-1619967,-3444023,12455266,25966827
(주)와이비엠넷,57030,2009/09,,,,,,,,,,,,,
(주)와이비엠넷,57030,2010/09,,,,,,,,,,,,,
(주)와이비엠넷,57030,2011/09,,,,,,,,,,,,,
(주)와이비엠넷,57030,2012/09,,,,,,,,,,,,,
(주)와이비엠넷,57030,2013/09,96220145,49814710,9423039,33097031,30620010,64543382,0,10850000,3256812,659413,4533917,36260696,63123114
(주)와이비엠넷,57030,2014/09,92045951,48176952,7047338,29782510,27723019,56063342,0,11418172,1981845,1813004,2493402,31197736,62263441
(주)와이비엠넷,57030,2015/09,100711892,58709676,17988838,41048061,28309839,50298369,10486231,11490000,1493118,-7042988,1931088,29330493,59663831
(주)와이비엠넷,57030,2016/09,96973487,38336136,14550791,46229375,27712728,51846444,16255200,11322000,-4509679,-4304507,-1424307,28952362,50744112
(주)와이비엠넷,57030,2017/09,96001767,41553956,16812320,51705999,35749772,47031155,13204817,16184394,-1870028,-484763,-1830879,27106847,44295768
(주)와이비엠넷,57030,2018/09,79660015,37293457,9709704,37281594,34059705,47191573,500000,16066000,348257,3013283,480702,26853813,42378421
(주)와이비엠넷,57030,2019/09,78515959,34910213,10493729,36247668,31998123,45080047,0,14320000,1847568,6872576,2269169,25088126,42268290
(주)와이비엠넷,57030,2020/09,76968721,35255961,13320407,35958931,32459226,38496919,0,14320000,-1116217,5105681,-1160169,23191678,41009789
(주)와이비엠넷,57030,2021/09,76967916,34152489,15218795,33509692,30217514,43801232,0,14000000,3001968,4427771,3822906,24626509,43458224
(주)와이솔,122990,2010/09,,,,,,,,,,,,,
(주)와이솔,122990,2011/09,,,,,,,,,,,,,
(주)와이솔,122990,2012/09,118884661,51898887,11690555,63082838,54648168,96747224,6833320,39978387,10383569,402679,10108914,72842123,55801823
(주)와이솔,122990,2013/09,159171089,70107259,19992018,88504302,82168908,122806272,5291660,61989870,9930224,11625339,11303081,92910045,70666787
(주)와이솔,122990,2014/09,177123367,73057030,4969442,95621922,92082584,159851203,1378850,63950377,6194343,2159077,6331251,136810585,81501444
(주)와이솔,122990,2015/09,274304791,122436838,17422125,162109584,146181626,252034132,6094240,80263571,18457460,29572546,21012850,206775554,112195207
(주)와이솔,122990,2016/09,299714900,137941842,28967164,153044107,142953292,327629888,8084376,75988528,16726521,46950454,20218635,261324869,146670794
(주)와이솔,122990,2017/09,353820915,160357621,76005645,150919253,137036622,340915776,10712297,53255419,26371255,74171873,33162428,276676032,202901662
(주)와이솔,122990,2018/09,399600557,158579091,66337081,148220717,143926314,336946805,1062110,49805429,37717472,77770014,47986267,251220102,251379840
(주)와이솔,122990,2019/09,436629723,180014886,32424937,89579474,86027788,358087953,20000,30072632,35206637,23308564,40825981,294102133,347050249
(주)와이솔,122990,2020/09,435823272,201348878,57163728,89923615,86731705,262336301,0,19433880,9714646,68971376,16389116,210443505,345899657
