,회사명,거래소코드,회계년도,PER,PBR,PSR,PCR,EV/EBITDA,F_ROA,F_CFO,F_ROA변화율,F_ACCURUAL,F_MARGIN변화율,F_LEVER변화율,F_LIQUID변화율,F_EQ_OFFER,F_TURN변화율,시가총액
34,(주)강스템바이오텍,217730,2017,,14.680213893386734,25.52663251202205,,,False,False,False,True,False,False,False,True,True,203146400000.0
35,(주)강스템바이오텍,217730,2018,114.63398748298796,6.876051291497747,59.98091852542709,,118.49651914996468,True,False,True,False,False,True,True,True,False,453983626600.0
36,(주)강스템바이오텍,217730,2019,,2.461355845545469,51.21353506324465,,,False,False,False,True,False,False,False,True,False,196087479940.0
37,(주)강스템바이오텍,217730,2020,,3.658967622108109,31.69456297896076,,,False,False,False,True,True,False,True,True,True,200729364780.0
38,(주)강스템바이오텍,217730,2021,,3.5601441558072127,13.377065356761271,,,False,False,False,True,True,False,False,True,True,124277736480.0
39,(주)강원에너지,114190,2011,9.556695737321228,1.128917975215151,0.8660566190150958,3.8637197535870844,7.722517611948942,True,True,True,True,True,False,False,False,False,24009000000.0
40,(주)강원에너지,114190,2012,4.508034693765956,1.6460205305610367,0.4685573513516739,,5.0013653950004064,True,False,True,False,False,False,True,True,True,55797368530.0
41,(주)강원에너지,114190,2013,7.665179754849064,0.615649881693331,0.6755093671993466,1.9396656518215476,5.756806454255226,True,True,False,True,True,True,False,False,False,27930351330.0
42,(주)강원에너지,114190,2014,15.934344099161327,0.5928528656102058,0.7880781835675629,,13.213988778952212,True,False,False,False,True,True,True,True,False,30292975010.0
43,(주)강원에너지,114190,2015,,0.7737896903273098,1.1812207302764932,11.001492116340964,,False,True,False,True,False,True,True,True,False,43776196100.0
44,(주)강원에너지,114190,2016,,0.7865725343534619,1.408987198614683,,,False,False,False,False,False,False,True,False,False,41793302200.0
