회사명,거래소코드,회계년도,자산,부채,자본,유동자산,현금및현금성자산,유동부채,장기차입금,단기차입금,매출액,매출원가,당기순이익,법인세비용차감전순이익,영업활동으로인한현금흐름,,,
(주)폴리플러스,65610,2010/09,41804937,5897411,35907527,19072783,3977638,1612618,1244792,0,20740612,18732055,-2884751,-2878937,-2156895,,,
(주)폴리플러스,65610,2011/09,43375698,6373564,37002134,11576331,212912,4184045,2111499,370535,14614172,14816340,-5149351,-5149351,-326717,,,
(주)폴켐,33190,2009/09,19785117,13547954,6237163,8454914,72585,13422147,0,5214012,1269978,1186751,-8317990,-8317990,-7234301,,,
(주)푸드나무,290720,2018/09,50212806,3517216,46695590,44215590,38178203,3016770,0,0,40469631,26178438,4776221,5396820,2104598,,,
(주)푸드나무,290720,2019/09,56386572,6296833,50089739,48167672,7888229,5286926,0,0,48826080,30870971,3607812,4399770,1707755,,,
(주)푸드나무,290720,2020/09,65146831,10527492,54619339,56006225,10342158,9794226,0,0,87063528,55659839,4636575,5654359,4073873,,,
(주)푸드나무,290720,2021/09,70495029,15017014,55478016,49610725,6397144,14465328,0,0,123907850,81013197,1325352,2141077,-7645619,,,
(주)푸드웰,5670,2009/09,72209431,31500872,40708559,28619299,343321,27910191,1263790,22802000,35350613,30873594,-884086,-827757,-4405979,,,
(주)푸드웰,5670,2010/09,71012119,29783042,41229077,28747138,719078,26886075,675520,19652000,39580019,34037896,96163,162777,1061946,,,
(주)푸드웰,5670,2011/09,85719757,44283557,41436200,38091513,114227,38045197,1222530,30885000,42571364,36318567,1169179,1496006,-4289479,,,
(주)푸드웰,5670,2012/09,88017894,46581553,41436341,42002298,236007,39621920,1117787,31659803,43830190,38042678,583693,895873,-2910153,,,
(주)푸드웰,5670,2013/09,85449542,43248976,42200567,39598425,234800,33551390,4033341,24595000,46555440,40207788,748213,1311266,932967,,,
(주)푸드웰,5670,2014/09,81729022,40401587,41327435,36187818,146969,30956916,4244337,0,42391617,37717148,-243745,-268642,-943185,,,
(주)푸드웰,5670,2015/09,81799737,40082179,41717558,36127030,3166468,27888089,6975021,21493000,44456258,39709917,472704,509505,-44524,,,
(주)푸드웰,5670,2016/09,84302328,43350588,40951740,32993664,461239,31117713,6719700,22413000,49354121,43878417,542111,506541,4165609,,,
(주)푸드웰,5670,2017/09,85901486,43053561,42847925,35255186,251410,33558551,4664100,22493000,52106620,45415928,1271231,1524679,2899996,,,
(주)푸드웰,5670,2018/09,86000894,43507577,42493317,48888151,2343877,35539292,2961000,20493000,45564960,40102813,1002004,1169275,3097256,,,
(주)푸드웰,5670,2019/09,112334563,40561207,71773356,74327047,35496105,37514184,0,17993000,54058675,48592023,28706960,37474704,3885825,,,
(주)푸드웰,5670,2020/09,97553793,28127581,69426212,54560789,24434717,24856187,0,17993000,49499692,43597275,1448115,1646471,3558796,,,
(주)푸드웰,5670,2021/09,100444150,28704739,71739411,46214426,14151851,25517169,0,17993000,43932974,37811498,2188297,2306250,2508331,,,
(주)푸른기술,94940,2009/09,20113558,2399145,17714414,14730377,2229267,2402336,0,0,11822842,8475088,1526754,1502924,855522,,,
(주)푸른기술,94940,2010/09,20659482,2739119,17920364,14860525,1651694,2739119,0,282000,11533252,9353616,355986,22897,48456,,,
(주)푸른기술,94940,2011/09,28016343,9142582,18873761,21483742,2242479,9089780,0,0,16633319,13048739,879557,1002630,-101743,,,
(주)푸른기술,94940,2012/09,30613048,9303704,21309344,19595633,1465998,8893324,0,2089177,16890765,12441702,1901464,1897651,-323114,,,
(주)푸른기술,94940,2013/09,32837436,8020064,24817372,22095095,696716,7946402,0,1980000,21103680,15083404,2848003,2841075,3232141,,,
(주)푸른기술,94940,2014/09,31295495,7831325,23464170,17815694,2986417,7720158,0,3180000,12396514,9918381,-690141,-1152747,-5076111,,,
(주)푸른기술,94940,2015/09,28334705,7082083,21252621,15468015,626927,7000602,0,3180000,9630437,7631255,-1346869,-1346869,-2012289,,,
(주)푸른기술,94940,2016/09,29979508,7787824,22191684,16507637,2157082,3922686,3680000,0,14798175,11567728,688279,688279,483471,,,
(주)푸른기술,94940,2017/09,31550787,7825407,23725379,17394229,1379931,7564623,0,3680000,13633956,10757685,474220,459925,296062,,,
(주)푸른기술,94940,2018/09,34538970,8254003,26284968,20480156,4295424,4225162,3680000,0,17363504,12772220,1483197,1463531,-1031700,,,
(주)푸른기술,94940,2019/09,34211642,7578816,26632826,20150999,2975866,3400859,3680000,0,16075692,12633151,285465,301854,508789,,,
(주)푸른기술,94940,2020/09,36333282,8161386,28171896,21774457,5414782,7413807,0,0,14267525,11264211,99762,99762,897502,,,
(주)푸른기술,94940,2021/09,46197900,14251926,31945974,28351878,4643911,9894498,3680000,0,19423347,16341995,873776,873776,2052615,,,
(주)풍강,93380,2009/05,60033220,29043904,30989316,29266930,2795240,16922865,9651258,9298847,35581322,29672072,1222775,1350129,8959141,,,
(주)풍강,93380,2010/05,63734269,27842703,35891566,33297255,1499704,14695094,7731534,4639935,47127514,38011275,3928687,4153699,3764655,,,
(주)풍강,93380,2011/05,68188058,28194054,39994004,34673431,2614390,19000010,3139700,6440851,56729645,46715817,3996681,4121745,3893458,,,
(주)풍강,93380,2012/05,74639197,30294546,44344652,37710355,3187371,23335048,2101000,11102256,65460471,54826225,4784327,4843028,4745947,,,
(주)풍강,93380,2013/05,79554301,28311718,51242582,39006779,2931246,19353997,1551500,9053634,66822957,57331248,3512017,3702305,7248533,,,
(주)풍강,93380,2014/05,86329267,30800836,55528432,38395429,3380548,15366220,7326840,4491122,68635634,58738355,3852235,4086543,8370042,,,
(주)풍강,93380,2015/05,88119401,30565043,57554357,36457006,1175384,16485916,5142080,5844429,66742719,58668393,2286806,2160812,3110917,,,
(주)풍강,93380,2016/05,88891375,29923211,58968165,34374754,1236729,18240445,8000000,9642809,65425384,57243824,1628510,1791593,-1386013,,,
(주)풍강,93380,2017/05,90481501,29462246,61019256,33442206,1563183,9780343,15000000,2300000,63046066,54830144,2421623,2723706,7998070,,,
(주)풍강,93380,2018/05,98111058,35934690,62176367,36779987,2242985,22122501,9400000,5600000,58721428,52171207,1106430,1069893,4507009,,,
(주)풍강,93380,2019/05,95160971,31488790,63672182,32594863,1551659,18763930,8120000,10000000,61137134,54092762,1924427,2219674,4730460,,,
(주)풍강,93380,2020/05,84709060,24578312,60130748,29859573,1637091,15695468,4470000,10000000,50260123,44303340,-458142,-369817,5276388,,,
(주)풍강,93380,2021/05,88178771,23594426,64584345,35674311,1607037,15860495,3430000,6500000,58924613,49691674,3547229,4304353,6137439,,,
(주)퓨런티어,370090,2021/09,13645744,2623706,11022038,10401568,4863981,2075563,0,0,16143185,11005658,903699,906034,-1346772,,,
(주)퓨전,195440,2016/09,18627889,12928187,5699702,16305799,705142,11213125,324940,4759283,21316408,14357765,2925772,3590875,-3574608,,,
(주)퓨전,195440,2017/09,26376724,9714818,16661906,22475432,1365431,9600039,74980,4812800,15003446,12054684,-2013686,-2108694,-5541830,,,
(주)퓨전,195440,2018/09,44970869,38706728,6264141,19888383,1132564,21226224,500000,9414163,10606808,7291700,-5310093,-5739821,-514976,,,
(주)퓨전,195440,2019/09,52939554,18317085,34622469,15632754,6421569,5337884,0,1300000,6312179,5345548,-4731012,-4731356,-6679384,,,
(주)퓨전,195440,2020/09,37969122,13143826,24825295,4476145,111778,12322313,0,1850000,1809934,2748654,-5641898,-5641898,1833151,,,
(주)퓨쳐인포넷,58690,2009/09,50919982,30061032,20858950,20960562,3703162,26822638,3000000,2700000,8387948,4605436,-2001250,-2001250,-2892358,,,
(주)퓨쳐켐,220100,2017/09,29394441,593361,28801080,9564836,255954,593361,0,0,1591528,1901682,-2860829,-2860829,-2927461,,,
(주)퓨쳐켐,220100,2018/09,56155930,31640732,24515198,34398438,2394202,521113,0,0,2007966,2378221,-3947845,-3947845,-2298720,,,
(주)퓨쳐켐,220100,2019/09,48120498,33337589,14782908,25805679,522971,31293668,0,0,2778465,2686662,-2674871,-2674871,-3051065,,,
(주)퓨쳐켐,220100,2020/09,67111310,29871502,37239808,41819456,1098114,27855551,0,0,3618193,3267625,-7357472,-7357472,-3966590,,,
(주)퓨쳐켐,220100,2021/09,63677515,4910303,58767213,30733373,1719798,2819793,0,0,5074193,4202131,-814775,-814775,-3878682,,,
(주)프럼파스트,35200,2009/09,25622743,12074333,13548410,15082762,366449,10757196,408300,8127792,20835671,17006320,1089403,1279435,-1958338,,,
(주)프럼파스트,35200,2010/09,24612352,9315801,15296551,12798604,794667,6791473,2041660,3754338,19576765,16240507,1213531,1221347,1243987,,,
(주)프럼파스트,35200,2011/09,28520613,12336019,16184595,12827436,173324,9399400,2262500,4581005,20028426,16575682,659269,798955,1880076,,,
(주)프럼파스트,35200,2012/09,30461841,13734165,16727676,15942059,363005,11083436,2303500,7309398,24026859,20379416,651918,714006,-2136873,,,
(주)프럼파스트,35200,2013/09,33826394,14834337,18992056,19161771,85879,9590829,4829600,3771193,24792544,19498006,1986598,2333810,1368760,,,
(주)프럼파스트,35200,2014/09,33714707,12596838,21117869,20153631,6156,7022520,5223200,1207012,25368423,20206091,2247169,2740713,3124161,,,
(주)프럼파스트,35200,2015/09,33442574,9502148,23940426,21822089,2876826,7590904,1425000,2373714,24737030,19908839,2810878,3496476,2316130,,,
(주)프럼파스트,35200,2016/09,34472538,8820220,25652318,22991642,921354,6002863,2375000,1692617,26226236,20646522,1891199,2294574,-1013103,,,
(주)프럼파스트,35200,2017/09,40563431,8555849,32007582,29082076,5063893,7195808,1000000,1291068,31569227,23346432,3907762,4782228,3087900,,,
(주)프럼파스트,35200,2018/09,38183439,4355839,33827600,26532871,5155226,4013028,0,1000000,23017717,17888908,1882622,2296545,4339766,,,
(주)프럼파스트,35200,2019/09,37669324,3401933,34267391,26734385,4744172,3096119,0,214023,22150377,17250426,1668239,2010764,4331246,,,
(주)프럼파스트,35200,2020/09,36177323,2386542,33790781,21820454,3477367,2223561,0,0,17510695,14060710,1094318,1350674,2417408,,,
(주)프럼파스트,35200,2021/09,37160741,2577005,34583736,22748832,3150197,2399556,0,288139,20141601,15477520,1544758,1839140,-15135,,,
(주)프로스테믹스,203690,2014/09,,,,,,,,,,,,,,,,
(주)프로스테믹스,203690,2015/09,42516285,3935500,38580784,28761356,4015432,1026597,0,0,9852116,1867494,-10597536,-9855126,4035935,,,
(주)프로스테믹스,203690,2016/09,46395713,1915568,44480145,27969832,8053101,1490444,0,0,11006655,2752788,3565361,3964015,4570106,,,
(주)프로스테믹스,203690,2017/09,39972520,1142349,38830172,22042432,2866580,639922,0,0,4996557,1576965,-1810453,-2164885,-2609028,,,
(주)프로스테믹스,203690,2018/09,37939506,1424182,36515324,17568870,3252632,927788,0,0,3258674,2034504,-3246012,-3082369,-1625283,,,
(주)프로스테믹스,203690,2019/09,33056156,2975078,30081079,14834660,4593042,1138665,0,366980,4992408,1896404,-1187947,-848574,-1068620,,,
(주)프로스테믹스,203690,2020/09,57809630,27920369,29889261,20284986,6156231,906969,2200000,0,7134389,2640217,1191291,1246830,-2980889,,,
(주)프로스테믹스,203690,2021/09,59350636,34519123,24831514,15941134,1023550,31120184,2200000,2000000,23830133,19506882,2939829,2957813,3662934,,,
(주)프로이천,321260,2019/09,,,,,,,,,,,,,,,,
(주)프로이천,321260,2020/09,,,,,,,,,,,,,,,,
(주)프로이천,321260,2021/09,7893847,1163891,6729956,7893847,20993,0,0,0,0,0,-71731,-91962,-77681,,,
(주)프로텍,53610,2009/09,46740202,17058228,29681975,30509882,3618297,14548260,0,5500000,33797445,22364536,4973328,6485233,-5104014,,,
(주)프로텍,53610,2010/09,62440683,18001665,44439018,44692390,8179109,16368871,0,7000000,62819344,40545517,10630786,13351902,-1211910,,,
(주)프로텍,53610,2011/09,74643503,12901825,61741678,56362187,8678386,9938727,0,0,36624315,23313408,15136666,19658188,11291774,,,
(주)프로텍,53610,2012/09,89749723,14226469,75523254,64207532,9503996,11549578,0,0,62090432,40957404,11944658,14500590,7400557,,,
(주)프로텍,53610,2013/09,104051181,18533068,85518114,45610844,14303152,7984957,0,2000000,47181803,31672844,7496613,8466586,8236320,,,
(주)프로텍,53610,2014/09,120231828,21376243,98855585,57890439,12280818,8140724,3000000,0,72913416,49708903,13049376,15825378,758301,,,
(주)프로텍,53610,2015/09,136507087,26238090,110268998,47297560,9241158,21041274,3000000,9000000,54981148,36456461,10051217,12382553,3871345,,,
(주)프로텍,53610,2016/09,143855724,25840914,118014811,46946988,11962177,21286097,3000000,11000000,63111413,45867779,7261437,8620955,9368529,,,
(주)프로텍,53610,2017/09,171533103,28189837,143343266,80151345,8872058,23840882,3000000,0,97350654,67056521,20583306,25822234,-3228277,,,
(주)프로텍,53610,2018/09,186547377,22431830,164115547,99312047,20599275,20697085,0,0,112060533,75006856,19658619,24458363,5823803,,,
(주)프로텍,53610,2019/09,226779490,20623442,206156048,137393329,79272399,18308671,0,0,151704131,95738637,33889822,44393943,57965482,,,
(주)프로텍,53610,2020/09,212848547,10151779,202696769,126184173,17568197,8703654,0,0,43701982,30729195,6136034,8412325,-2241910,,,
(주)프로텍,53610,2021/09,260179610,25880695,234298915,155767978,52463056,23900853,0,0,122089246,76948573,32109527,42540861,16724607,,,
(주)프롬바이오,377220,2021/09,95884075,11648876,84235199,75599262,18853240,10589808,0,0,104627399,24437898,8960281,11625170,917944,,,
(주)프리엠스,53160,2009/09,23230457,3719473,19510984,10190548,11152,2195573,925000,0,11381351,8107243,975811,1255424,888453,,,
(주)프리엠스,53160,2010/09,29409607,4514163,24895444,11636934,27671,2713214,750000,0,21246644,15963703,2260204,2867284,2243644,,,
(주)프리엠스,53160,2011/09,33456537,6196314,27260223,18952596,11637,4567509,500000,809757,24071457,18767859,1604186,2156920,2292485,,,
(주)프리엠스,53160,2012/09,40480651,11315346,29165306,25290466,1430147,10061406,300000,1282996,25400157,18873958,2104760,2676854,4267108,,,
(주)프리엠스,53160,2013/09,36839249,4398472,32440777,20581624,20484,3500167,100000,0,27227381,20715237,2331103,2680077,3090911,,,
(주)프리엠스,53160,2014/09,38650040,4074887,34575153,23088102,242919,3354080,0,0,23143992,17050153,1972518,2323944,2671002,,,
(주)프리엠스,53160,2015/09,38581677,2613273,35968404,24503698,1447175,2041670,0,33778,20065791,14406791,1782641,2010768,1973937,,,
(주)프리엠스,53160,2016/09,39656738,2797718,36859020,28851656,1564833,2210346,0,257293,14408832,11761139,1297209,1475358,720135,,,
(주)프리엠스,53160,2017/09,47880129,4541636,43338493,37927959,8120509,3953009,0,0,23080578,19121271,1641003,1980805,-94444,,,
(주)프리엠스,53160,2018/09,48510442,3720260,44790182,37831658,7630196,2822888,0,0,20652100,16903726,1845693,2173122,879931,,,
(주)프리엠스,53160,2019/09,48206648,2760203,45446445,38397988,604591,1892758,0,0,14518396,11729915,743822,1046733,991226,,,
(주)프리엠스,53160,2020/09,45357011,2598162,42758848,35525385,4912654,2175306,0,0,13202082,11187315,-237204,-314318,-33717,,,
(주)프리엠스,53160,2021/09,63663738,6855901,56807837,46340050,72972,4629145,0,24291,17786391,13620716,1109575,1436428,808303,,,
(주)프리젠,60910,2009/09,33493146,20467891,13025255,3713242,869506,19860310,0,8551281,4352577,5314561,-5596113,-5596113,222356394,,,
(주)프리젠,60910,2010/09,29440917,19499464,9941454,4378049,37048,14668281,0,7765332,5126865,5125991,-5902737,-5902737,-5466590,,,
(주)프리젠,60910,2011/09,29445286,12794365,16650922,2205580,17884,4498317,6750000,1305000,6029550,6019154,-5651903,-5651903,-3287443,,,
(주)프리젠,60910,2012/09,13532728,13094411,438317,4057661,1604,12796837,0,1493328,12633741,10256353,-6319027,-6319027,5291351,,,
(주)프리젠,60910,2013/09,9953361,2797262,7156098,3345385,2154,2797262,0,477000,2733383,2430896,4713,4713,-385093,,,
(주)프리젠,60910,2014/09,6682640,2576195,4106445,3300356,5097,2533012,0,985963,1841716,2011069,-3198259,-3198259,-239825,,,
(주)프리젠,60910,2015/09,5782217,2656882,3125335,2731687,2510,2630321,0,1181063,1566320,1369529,7219,7219,-3325,,,
(주)프리젠,60910,2016/09,5909065,2998646,2910419,3263200,13044,2072338,840413,0,1549918,1385024,23928,23928,-16253,,,
(주)플래스크,41590,2009/09,29342383,15836794,13505589,19599113,509178562,13887928,1277600,4746600,34917078,30062962,1556018,1556018,1885153,,,
(주)플래스크,41590,2010/09,32711584,18616775,14094810,23103434,7940383,17108910,788050,9289900,38165052,33784213,594905,594905,-162960,,,
(주)플래스크,41590,2011/09,38629054,19268209,19360845,26500375,6268832,17328887,850000,9376310,38022816,33042996,7384133,7384133,508848,,,
(주)플래스크,41590,2012/09,35727257,17296850,18430407,24093160,12394885,14702511,2082500,7283500,51643867,45634967,2290659,2290659,5663169,,,
(주)플래스크,41590,2013/09,52877027,24223543,28653483,34959719,23753652,6062242,0,0,41646004,36061231,1325466,1704000,-882148,,,
(주)플래스크,41590,2014/09,61411520,23183827,38227693,21952154,6371131,23134314,0,5000000,53101532,44651414,2656536,2629076,255553,,,
(주)플래스크,41590,2015/09,95562198,39977782,55584416,29670571,25951042,36776642,2500000,5000000,31972635,29862065,-3982967,-3182292,-308950,,,
(주)플래스크,41590,2016/09,125728059,78155858,47572201,22856536,1575192,65984578,9600000,18962148,35854735,38116979,-9715689,-10238787,-6544313,,,
(주)플래스크,41590,2017/09,140735550,83466999,57268551,25623259,5807795,78947284,2500000,30545527,29256277,26628748,-2437459,-1959154,15036653,,,
(주)플래스크,41590,2018/09,178263038,64807837,113455201,31673462,9669248,57358836,6100000,9200000,17599566,17151039,3540659,2530510,-20132628,,,
(주)플래스크,41590,2019/09,147002788,69272526,77730262,20246425,1476104,66529512,990829,22265410,5099681,5653647,-31092870,-27290921,241636,,,
(주)플래스크,41590,2020/09,129386064,46319012,83067052,19414820,8200727,34836940,0,9598743,26125399,22860387,-4823856,-4823856,225620,,,
(주)플래스크,41590,2021/09,110063925,29679109,80384815,25223535,17004897,25319689,0,9577910,15897304,13961188,-7900273,-7900273,-3919534,,,
(주)플래티어,367000,2021/09,49554047,8570289,40983758,38187869,4288276,7396089,0,0,29352042,0,2051995,2358614,-1015661,,,
(주)플랜티넷,75130,2009/09,57658508,1232533,56425975,25754164,551551,803155,0,0,9384130,4501757,2120341,3218623,3955267,,,
(주)플랜티넷,75130,2010/09,59836311,1918462,57917849,30993068,2283796,1300510,0,0,10217567,4261548,3110587,4176273,2763959,,,
(주)플랜티넷,75130,2011/09,60647375,1684215,58963159,32879232,2867330,1462169,0,0,10849612,0,3472719,4306544,4420458,,,
(주)플랜티넷,75130,2012/09,67838969,2808440,65030529,22130707,4128984,2525398,0,0,9517227,0,5229315,6602990,5411823,,,
(주)플랜티넷,75130,2013/09,76118123,2834267,73283856,28348956,5738777,2426644,0,0,9813517,0,5614861,6799036,5594638,,,
(주)플랜티넷,75130,2014/09,72339869,1832209,70507660,21779010,2041955,1386386,0,0,9433594,0,1275773,1579148,4220428,,,
(주)플랜티넷,75130,2015/09,70243955,3311307,66932649,20823468,4145875,2835557,0,0,9432915,0,1044398,1383199,3179833,,,
(주)플랜티넷,75130,2016/09,70220193,4400575,65819618,20487372,2163588,3793755,0,0,12281021,0,1765908,1963404,1925463,,,
(주)플랜티넷,75130,2017/09,70607880,4162218,66445662,23741178,6023444,3786738,0,0,11690866,0,1563182,1762381,3821258,,,
(주)플랜티넷,75130,2018/09,67902035,5449447,62452588,18203508,4055359,4793037,0,0,11936427,0,652321,927211,1766740,,,
(주)플랜티넷,75130,2019/09,64786209,4721437,60064772,14119664,4119370,4028730,0,0,6902980,0,161776,539788,2201795,,,
(주)플랜티넷,75130,2020/09,64432100,4423769,60008331,12453874,4032847,3533687,0,0,6708312,0,1475584,1671752,3130427,,,
(주)플랜티넷,75130,2021/09,62661414,4455436,58205979,10065497,1483853,3636000,0,0,8538708,0,-82368,-205474,444092,,,
(주)플러스프로핏,36660,2009/03,13585602,2941414,10644188,12823046,441378,2258222,0,1000000,5935708,5513954,-2565878,-2550616,-6555336,,,
(주)플레이디,237820,2019/09,87304802,48040769,39264033,64730685,13012687,39767827,0,0,29937727,0,5103452,6632093,1508261,,,
(주)플레이디,237820,2020/09,111750242,41072738,70677505,90144630,18981183,32941153,0,0,21768827,0,777807,1186419,-5605807,,,
(주)플레이디,237820,2021/09,117320271,44983740,72336532,97605643,25148255,39613260,0,0,25059925,0,1870572,2792981,495116,,,
(주)플레이위드,23770,2009/09,43824836,17577254,26247582,19932344,240328,11872120,0,6824086,14324214,6892187,-9007379,-8612292,-2264294,,,
(주)플레이위드,23770,2010/09,46315752,10290834,36024917,15068029,461541,4979362,0,0,9972112,4825395,1925922,2482799,350343,,,
(주)플레이위드,23770,2011/09,31884336,8918619,22965717,11284991,7316,3774218,0,210515,7180135,3433646,-6578421,-6269082,-955041,,,
(주)플레이위드,23770,2012/09,86864127,70540605,16323522,74644078,475369,66490521,0,0,8105233,3608937,-6280473,-5930756,-596413,,,
(주)플레이위드,23770,2013/09,84112882,77903262,6209620,72712300,593907,76065076,0,1751509,5698304,2651426,-3041467,-2850490,-1687594,,,
(주)플레이위드,23770,2014/09,75278495,71624285,3654211,3389042,1351862,70792613,0,339730,5812639,2611568,1723727,281855,-587375,,,
(주)플레이위드,23770,2015/09,78519061,73213631,5305430,2608354,931947,69814438,0,0,6183545,1598659,874908,1175573,-934224,,,
(주)플레이위드,23770,2016/09,81482454,71266500,10215954,3883764,1587406,70193274,0,0,8903703,3510950,2800673,3167184,409736,,,
(주)플레이위드,23770,2017/09,89422416,78545861,10876555,11933521,860922,77374374,0,0,7670481,3257098,-588886,-158887,-2603114,,,
(주)플레이위드,23770,2018/09,85766018,76239925,9526092,8111439,301573,74883175,0,0,9694115,4351310,-1788643,-886394,-2068182,,,
(주)플레이위드,23770,2019/09,126232190,115147779,11084411,53843068,5438221,113433481,0,0,28033474,10142942,2084425,2537644,18648455,,,
(주)플레이위드,23770,2020/09,106330622,73752846,32577776,25036454,2101714,73448834,0,0,38882792,12496586,13107220,16234591,5250034,,,
(주)플레이위드,23770,2021/09,103336166,74955589,28380577,21732092,1185701,73402528,0,0,10484005,3336202,1256689,1256188,2788595,,,
(주)플렉스컴,65270,2009/09,100622450,59623663,40998787,63450683,21902457,43582428,4636080,10364123,101735508,85319460,9420119,10135954,12623337,,,
(주)플렉스컴,65270,2010/09,99905420,55032481,44872939,75450905,5546253,39784308,3074100,13005261,111123796,97482716,7873812,7873812,-11898619,,,
(주)플렉스컴,65270,2011/09,125681066,68235728,57445337,96392748,6748519,64099797,2195200,10817224,119076602,107268674,5766367,6261256,-3343784,,,
(주)플렉스컴,65270,2012/09,174660802,87887356,86773446,143278343,29271847,84107209,1383520,18105086,238550070,215455120,17375934,20662023,34102410,,,
(주)플렉스컴,65270,2013/09,251005049,144831325,106173724,187850923,54234089,135812788,4811920,48762612,402188817,377158065,17789693,23272301,1862061,,,
(주)플렉스컴,65270,2014/09,200960240,102285127,98675113,127135178,4586566,97315386,2146640,44789016,113904548,125908689,-5274241,-5416801,494167,,,
(주)플렉스컴,65270,2015/09,188359654,109676895,78682759,96824530,4038912,93124048,2960000,30996094,102863429,130812250,-23126886,-21650504,20223063,,,
(주)플리토,300080,2019/09,27238710,1276716,25961993,26726612,6082527,765788,0,0,986625,0,-4199250,-4199250,-4161468,,,
(주)플리토,300080,2020/09,26151593,5104258,21047336,24003495,8641199,4024392,0,0,3015916,0,-3087769,-3087769,448005,,,
(주)플리토,300080,2021/09,18451994,2903572,15548422,16506969,2957055,2016568,0,0,6955822,0,-4096481,-4096481,-4983682,,,
(주)피델릭스,32580,2009/09,39114619,14914359,24200260,26402718,5712424,14201350,0,5030000,35376936,26284360,2200240,2292558,4769111,,,
(주)피델릭스,32580,2010/09,50575283,24412414,26162869,34264722,2806917,22391285,1000000,9000000,35064853,26989841,1882397,2017970,-784160,,,
(주)피델릭스,32580,2011/09,71233014,43882986,27350028,52653558,2052257,39582242,3000000,14545919,55187156,47137229,1947554,2187298,-18641,,,
(주)피델릭스,32580,2012/09,52197941,23264770,28933171,34312116,5889057,19621634,2000000,5000000,73516254,64387716,1448905,1615941,12538462,,,
(주)피델릭스,32580,2013/09,58910817,25500989,33409829,41084420,6422340,18700496,5000000,5000000,69062911,55802843,4415508,4500753,9395999,,,
(주)피델릭스,32580,2014/09,61342326,26124594,35217731,39297388,3925511,18374399,6000000,6000000,54099484,47104564,321969,324827,-1829008,,,
(주)피델릭스,32580,2015/09,60984589,22312133,38672457,37873803,3256463,14006525,7200000,1900000,47832926,40616366,-891001,-888241,-1776609,,,
(주)피델릭스,32580,2016/09,57284288,23878095,33406193,38903432,3578329,18673131,4500000,3344554,44787645,35923347,105513,108717,1155340,,,
(주)피델릭스,32580,2017/09,50660846,26415523,24245323,37548104,1427184,25131609,787500,4510501,37383469,30031015,22582,24891,-1336413,,,
(주)피델릭스,32580,2018/09,67914956,39692860,28222096,57272282,762380,37073043,1600000,10000000,57168434,47476769,2293033,2290027,-2946230,,,
(주)피델릭스,32580,2019/09,70485222,38592503,31892720,61787190,2177605,35794710,1800000,5400000,37233018,32447784,-1676145,-1667611,-364870,,,
(주)피델릭스,32580,2020/09,63016060,23635063,39380996,55723442,4374541,21192330,1696000,3015000,43789470,39075872,-2559340,-2497752,6842836,,,
(주)피델릭스,32580,2021/09,53070218,13575522,39494696,47890421,10681099,10244696,2060000,2365000,53339711,44032220,1853249,1998286,-979243,,,
(주)피씨디렉트,51380,2009/09,40548728,25908036,14640691,38352028,15008783,24526222,0,8441654,116808408,112913636,904643,1432061,-427188,,,
(주)피씨디렉트,51380,2010/09,35076395,20044313,15032082,32874687,8228949,19628934,0,6305490,119004512,114603471,474432,650990,403123,,,
(주)피씨디렉트,51380,2011/09,33805398,18307077,15498321,31402893,5278180,17890494,0,4800895,130565689,125210695,621445,953316,-1188227,,,
(주)피씨디렉트,51380,2012/09,34547581,16216833,18330748,32088819,7235052,15700783,0,2098162,135229883,129345070,1451277,1813259,-618998,,,
(주)피씨디렉트,51380,2013/09,29929475,13514667,16414808,27092025,2443010,13210394,0,2747059,110215583,107625227,-1704665,-2185468,-7709634,,,
(주)피씨디렉트,51380,2014/09,44130520,20874270,23256251,40937478,5405805,20466285,0,5950835,129042865,123833865,290947,415264,-5569165,,,
(주)피씨디렉트,51380,2015/09,43988237,21493439,22494799,40616261,3144867,21177681,0,6743908,147538444,141613881,-346673,-473130,-2573556,,,
(주)피씨디렉트,51380,2016/09,48611721,22090044,26521677,46794796,3591484,21479744,0,5805053,150030575,142732321,1254521,1668994,-2728397,,,
(주)피씨디렉트,51380,2017/09,51030949,21868460,29162488,49126260,2566291,21563270,0,7106355,164745184,155892005,2294974,2984320,-3100540,,,
(주)피씨디렉트,51380,2018/09,55277028,23784351,31492677,53138080,3061159,23559142,0,6433204,174444853,164235789,2120394,2774838,-2975242,,,
(주)피씨디렉트,51380,2019/09,65542893,31603214,33939679,61948547,5959211,29350830,0,9478443,195158013,183438937,1826681,2357619,-3746111,,,
(주)피씨디렉트,51380,2020/09,73977566,35191724,38785842,69657572,6411569,33012476,0,14255168,222904271,208824685,3503893,4529038,-360944,,,
(주)피씨디렉트,51380,2021/09,90737427,42622345,48115082,87659364,9998898,42147938,0,16000757,263557718,241367141,7896456,10958533,-1577748,,,
(주)피앤텔,54340,2009/09,208266837,42851746,165415091,139393454,84155964,36252482,0,0,233721063,195691825,18918300,24745906,25231283,,,
(주)피앤텔,54340,2010/09,186650843,19956567,166694276,109829588,26796064,13952893,0,0,145134031,127607846,4668103,5902619,6392716,,,
(주)피앤텔,54340,2011/09,172989948,9577198,163412750,86757548,14422860,5020211,0,0,43296386,45039068,-6922128,-8108440,-6257457,,,
